Interval_ID,MEAN_RR,MEDIAN_RR,SDRR,RMSSD,SDSD,SDRR_RMSSD,HR
778,781.6623376623377,765.0,76.19431931472344,29.792484039823833,29.611785831165324,2.5575013890373803,76.75948694091845
779,713.1411764705882,703.0,44.68508184833488,25.3022208699628,25.284736215502196,1.7660537420010507,84.13481366613327
780,729.855421686747,719.0,47.36734997969898,20.486164278099213,20.406502445502475,2.312162947474612,82.20806233286011
781,749.4197530864197,750.0,53.973213337392885,27.433556094680835,27.433556094680835,1.9674158592898532,80.06194092548968
782,816.9324324324324,797.0,100.46154717926079,65.61949259342973,65.6068571950768,1.5309711064318667,73.44548657634857
783,740.670731707317,746.5,70.66583244450149,21.31857128143163,21.17074819603698,3.314754610504836,81.00765621141024
784,738.3658536585366,734.0,47.67637656961624,27.370796368157805,27.3700835838119,1.7418702740078549,81.26052918442176
785,761.2784810126582,742.0,72.12382753957598,37.26653823196987,37.25311895391944,1.93535087940374,78.81478525465157
786,824.2739726027397,821.0,70.10935885662428,45.23902567965455,45.23056289108554,1.5497539525515183,72.79133151631989
787,833.4444444444445,835.5,69.50277550191169,41.94009812799578,41.91874892699972,1.6571915327855973,71.99040127982936
788,787.5324675324675,765.0,87.0385172858194,47.2414013339994,47.23216330735361,1.8424203098983478,76.18733509234829
789,743.925925925926,734.0,49.22881264577718,28.5499562171293,28.52576686085757,1.7243043131618205,80.65319127750672
